"","date","region","new_cases","new_pred_cases","region_cases","pred_region_cases","pred_region_cases_low","pred_region_cases_high"
"29769","2020-08-19","Europe",25554.9523809524,63734.1529936155,3241887,59371280.2662528,48550842.9159683,70843926.196051
"29774","2020-08-19","Oceania",238.666666666667,7257.98232006404,26265,2978765.49547148,2204473.33865877,3774395.258333
"29943","2020-08-20","Americas",125277.714285714,42835.6918784032,12122646,84285121.6187182,69297093.5841149,99478711.0166491
"29944","2020-08-20","Asia",92503.2857142857,450443.733864259,6007979,337068797.632715,244206754.34922,431767419.914788
"29945","2020-08-20","Africa",9388.33333333333,152778.262825759,1158226,118526821.138918,85088521.4042361,152226244.515874
"29946","2020-08-20","Europe",26199.4761904762,65186.2449340508,3267076,59435992.2305786,48609700.1743133,70917141.9615849
"29951","2020-08-20","Oceania",226.857142857143,6714.90939408907,26461,2984662.6368857,2212482.10054052,3778437.70483757
"30120","2020-08-21","Americas",125663.80952381,41431.8939783999,12243053,84325103.6545648,69320385.8225751,99538158.0715517
"30121","2020-08-21","Asia",93129.9047619048,442023.034488567,6103669,337494180.287359,244516142.894979,432263952.331799
"30122","2020-08-21","Africa",9281.19047619048,150296.813066004,1168480,118681341.564076,85239067.4382385,152388020.213703
"30123","2020-08-21","Europe",26961.8095238095,66651.7888469139,3308641,59501996.6719299,48670312.9589827,70991816.2365211
"30128","2020-08-21","Oceania",215.904761904762,6207.74001333774,26662,2990077.53527875,2219649.87637238,3782206.29836697
"30297","2020-08-22","Americas",124849.904761905,40108.1076617809,12380969,84363835.6112646,69342954.7390537,99595759.6993293
"30298","2020-08-22","Asia",93929.5714285714,433913.628219883,6198386,337912520.711627,244823283.607284,432752382.701572
"30299","2020-08-22","Africa",9242.95238095238,147644.163121403,1178818,118833235.026798,85386621.0405864,152547317.46823
"30300","2020-08-22","Europe",27494,68019.7066992347,3329813,59569191.3084527,48732607.7001166,71067835.0183664
"30305","2020-08-22","Oceania",201.47619047619,5738.50840941972,26874,2995133.83884851,2226203.33992014,3785758.09724606
"30474","2020-08-23","Americas",123839.714285714,38857.2065488057,12473583,84401416.1253074,69364905.0094652,99651641.8675171
"30475","2020-08-23","Asia",94693.5238095238,426109.510057361,6281017,338324698.522279,245128740.680213,433233573.681926
"30476","2020-08-23","Africa",9220.95238095238,144806.100534517,1187958,118982137.650366,85530964.0082602,152703555.254933
"30477","2020-08-23","Europe",27972.7619047619,69287.7507901944,3349591,59637837.8425295,48796838.4662694,71145491.7330336
"30482","2020-08-23","Oceania",192.714285714286,5297.96448182782,27027,2999836.13685056,2232178.98256932,3789085.62711652
"30651","2020-08-24","Americas",121883.571428571,37672.1158698031,12568455,84437971.2541283,69386286.388201,99705803.8272865
"30652","2020-08-24","Asia",95622.5714285714,418642.013562603,6366692,338732521.029615,245433598.301281,433709299.452036
"30653","2020-08-24","Africa",9093.28571428571,141785.641307317,1195570,119127993.514154,85672115.5473156,152856570.136447
"30654","2020-08-24","Europe",28549.4285714286,70437.5122393916,3386114,59708125.5592933,48862952.6479863,71224730.2645023
"30659","2020-08-24","Oceania",178.142857142857,4887.94965655026,27172,3004219.93720453,2237652.04563734,3792202.16314335
"30828","2020-08-25","Americas",120958.380952381,36544.2859222201,12692513,84473554.9069512,69407130.7899608,99758314.6304202
"30829","2020-08-25","Asia",96585.1904761905,411420.510265941,6448444,339136598.32891,245737934.279691,434180484.180549
"30830","2020-08-25","Africa",8904.47619047619,138581.54518772,1203084,119270725.726361,85809993.5114814,153006279.844252
"30831","2020-08-25","Europe",29128.0476190476,71476.7883097881,3412384,59780375.1429802,48931118.00422,71305740.2186762
"30836","2020-08-25","Oceania",167.761904761905,4509.30760930139,27346,3008267.07295816,2242630.10039567,3795109.4656006
"31005","2020-08-26","Americas",120655.714285714,35470.7949766751,12826191,84508166.5822784,69427416.8634859,99809182.5711555
"31006","2020-08-26","Asia",97781.1904761905,404427.482715209,6561037,339537386.455995,246042094.618231,434647489.910244
"31007","2020-08-26","Africa",8696.42857142857,135184.904962543,1211868,119410031.49916,85944510.1693546,153152449.026165
"31008","2020-08-26","Europe",29186.6666666667,72390.4844268078,3443062,59854584.5931416,49001274.3631589,71388524.4940236
"31013","2020-08-26","Oceania",159.285714285714,4161.33647653228,27471,3012027.91495861,2247197.39521155,3797843.6725831
"31182","2020-08-27","Americas",119375.285714286,33945.2070043229,12957532,84541805.3725717,69447167.3931518,99858461.7704132
"31183","2020-08-27","Asia",99373.3333333333,390780.13412097,6663940,339934848.026193,246346148.182383,435110778.497399
"31184","2020-08-27","Africa",8594.66666666667,129891.642076899,1220457,119545826.975497,86075608.063315,153294956.739207
"31185","2020-08-27","Europe",29444.619047619,71455.742768321,3477426,59930824.5517729,49073474.6677287,71473127.8973703
"31190","2020-08-27","Oceania",146.904761904762,3821.67983593326,27614,3015499.1388283,2251361.07903067,3800403.2943901
"31359","2020-08-28","Americas",118384.095238095,32478.2542981903,13091962,84574622.0452564,69466525.1362813,99906320.7938025
"31360","2020-08-28","Asia",100445.904761905,377634.153920809,6766166,340329683.433685,246650720.559102,435571143.060889
"31361","2020-08-28","Africa",8498.61904761905,124542.198200911,1228496,119677559.97768,86202746.8316411,153433178.330246
"31362","2020-08-28","Europe",31009.1904761905,70482.8657278539,3513210,60008414.4219111,49147736.4569574,71559612.91818
"31367","2020-08-28","Oceania",138.380952380952,3508.25058169534,27755,3018677.71032266,2255125.98794058,3802787.11372302
"31536","2020-08-29","Americas",115319.238095238,31065.2896859178,13222184,84606720.5397151,69485587.2164571,99952888.5565455
"31537","2020-08-29","Asia",101659.523809524,364938.502285009,6869619,340722381.055067,246956061.010913,436029251.596138
"31538","2020-08-29","Africa",8450.7619047619,119182.990704785,1236973,119805185.658333,86325944.070373,153566923.924642
"31539","2020-08-29","Europe",31769.7142857143,69469.6303916566,3531237,60087242.7462159,49223807.2671506,71647602.7046542
"31544","2020-08-29","Oceania",132.095238095238,3217.78990302038,27880,3021667.48280494,2258659.04355077,3805048.44602994
"31713","2020-08-30","Americas",114083.523809524,29713.1482114366,13309299,84638324.7589945,69504461.1831233,99998425.9073054
"31714","2020-08-30","Asia",102958.80952381,352617.76469473,6971388,341112981.759376,247261960.814744,436485224.46086
"31715","2020-08-30","Africa",8325.7619047619,113846.725755336,1245430,119928894.336355,86445287.3441919,153696473.88106
"31716","2020-08-30","Europe",32566.7142857143,68416.497631988,3558206,60167540.343065,49300932.3637462,71737031.9778289
"31721","2020-08-30","Oceania",123.190476190476,2950.51726850861,27971,3024471.02259102,2261974.96988166,3807188.4275707
"31890","2020-08-31","Americas",113229.619047619,28418.7590471669,13425789,84669431.3251348,69523086.3460406,100042870.69706
"31891","2020-08-31","Asia",104435.761904762,340653.368060084,7065483,341502485.799035,247569186.082647,436940367.176207
"31892","2020-08-31","Africa",8204.14285714286,108554.760976925,1252235,120048627.486389,86560812.1949022,153821712.348824
"31893","2020-08-31","Europe",33484,67320.1765447497,3600767,60249390.6379837,49378939.0566708,71827988.26997
"31898","2020-08-31","Oceania",115.952380952381,2705.93556767669,28058,3027054.18013947,2265039.09871112,3809173.91458824
"32067","2020-09-01","Americas",113777.285714286,27167.6348583343,13550187,84699538.8772581,69541124.9074987,100085636.940566
"32068","2020-09-01","Asia",105931.714285714,328927.74405717,7167535,341881938.190115,247870585.839441,437384146.096011
"32069","2020-09-01","Africa",8129.14285714286,103323.288456764,1259392,120162575.164848,86670658.5823736,153940736.027872
"32070","2020-09-01","Europe",33827.3333333333,66185.9700626309,3629923,60330444.7824657,49455806.6758392,71917882.5420875
"32075","2020-09-01","Oceania",108.571428571429,2482.34588594391,28169,3029405.18544086,2267826.04545971,3810995.78365997
"32244","2020-09-02","Americas",112670,25954.2433116933,13676277,84728687.3667351,69558622.0031668,100126736.247827
"32245","2020-09-02","Asia",107363.476190476,317418.001713046,7277039,342251242.516212,248166110.174448,437816215.264016
"32246","2020-09-02","Africa",7988.95238095238,98163.4842955293,1268106,120270856.145655,86774956.3166524,154053590.413979
"32247","2020-09-02","Europe",34070.7142857143,65032.3083418178,3664867,60410767.3223997,49531546.3882857,72006805.6763794
"32252","2020-09-02","Oceania",100.666666666667,2272.66391418604,28308,3031582.16090996,2270411.09369462,3812700.52336403
"32421","2020-09-03","Americas",112248.380952381,24770.1043236972,13792599,84756819.0095523,69575559.1681895,100166070.935994
"32422","2020-09-03","Asia",109119.904761905,306094.510049715,7387667,342611042.181864,248455864.828211,438237440.233699
"32423","2020-09-03","Africa",7877.2380952381,93102.884067424,1275853,120373757.12665,86874022.5447406,154160633.083673
"32424","2020-09-03","Europe",34221.4285714286,63828.8235506635,3701339,60489998.2417273,49605811.2055795,72094340.3110687
"32429","2020-09-03","Oceania",95.4761904761905,2076.65505923668,28400,3033572.87011632,2272776.91133063,3814278.01748573
"32598","2020-09-04","Americas",111706.857142857,23606.099361292,13940127,84783859.0908837,69591804.1494934,100203610.538724
"32599","2020-09-04","Asia",110512.047619048,294820.373885098,7501113,342960397.760295,248738573.720695,438647143.11938
"32600","2020-09-04","Africa",7824.38095238095,88148.1806366798,1284431,120471411.782059,86968004.3353527,154261824.481219
"32601","2020-09-04","Europe",35903.1904761905,62558.4276502161,3742574,60568268.2523342,49678713.1312422,72180632.0769571
"32606","2020-09-04","Oceania",91,1894.29172870712,28482,3035395.95109904,2274947.93921487,3815739.14867823
"32775","2020-09-05","Americas",111074.904761905,22467.1607584698,14057984,84809919.8822025,69607396.020072,100239537.524889
"32776","2020-09-05","Asia",112331.142857143,283560.907711557,7616798,343299590.917471,249014203.390205,439045553.745967
"32777","2020-09-05","Africa",7779.09523809524,83310.0766174814,1291823,120563988.17347,87057171.1920281,154357521.07603
"32778","2020-09-05","Europe",36723.8571428571,61174.9894538901,3763342,60645419.1570526,49750081.5536244,72265549.070446
"32783","2020-09-05","Oceania",84.6190476190476,1725.86317839134,28569,3037037.00963901,2276909.35446149,3817073.701611
"32952","2020-09-06","Americas",109944.75,21859.9350300319,14136233,84824727.2802913,69616240.4074046,100260505.841752
"32953","2020-09-06","Asia",112318.05,277699.54674291,7731876,343486313.59819,249166603.097199,439263739.832203
"32954","2020-09-06","Africa",7728.85,80510.2918083988,1299646,120615710.559597,87106842.5557901,154411678.079553
"32955","2020-09-06","Europe",37026.15,60523.2664185192,3782608,60685380.686167,49787951.4388344,72309909.7381561
"32960","2020-09-06","Oceania",82.6,1624.11423728853,28625,3038084.64597545,2278141.69004944,3817950.42403884
"33129","2020-09-07","Americas",108818.631578947,21239.995279338,14202618,84839262.1050941,69624933.2178835,100280959.140358
"33130","2020-09-07","Asia",112813.578947368,271396.282350499,7832083,343672116.411027,249319201.329794,439480999.688104
"33131","2020-09-07","Africa",7683.57894736842,77600.5452542619,1306522,120665432.612799,87154804.7577043,154463534.950414
"33132","2020-09-07","Europe",37166.2631578947,59696.0720915281,3848610,60725823.7077178,49826073.6967307,72354659.4215711
"33137","2020-09-07","Oceania",79.4210526315789,1526.89794084599,28683,3039053.12310137,2279288.04128063,3818768.19513941
"33306","2020-09-08","Americas",107395.777777778,20596.8465345916,14270769,84853602.7637742,69633523.3770627,100300977.572083
"33307","2020-09-08","Asia",113401.777777778,264538.553175966,7950001,343857031.349189,249471855.045514,439697605.03402
"33308","2020-09-08","Africa",7663.83333333333,74593.1865360091,1314168,120713669.000018,87201659.7978191,154513494.388097
"33309","2020-09-08","Europe",37243.0555555556,58701.972200046,3885106,60766719.760777,49864363.4568577,72399751.3537681
"33314","2020-09-08","Oceania",76,1435.13829898405,28787,3039911.95092553,2280314.55821186,3819489.52061197
"33483","2020-09-09","Americas",106053.058823529,19920.2790096437,14384675,84867847.8178382,69642083.8715791,100320639.786299
"33484","2020-09-09","Asia",113987,256999.784457996,8074125,344040591.859944,249623836.821115,439913300.358921
"33485","2020-09-09","Africa",7616,71473.6280585256,1322463,120760656.23425,87247568.2738234,154561754.148186
"33486","2020-09-09","Europe",38373.4117647059,57518.0691350633,3925788,60808026.7165246,49902716.4934442,72445127.7176617
"33491","2020-09-09","Oceania",73.1176470588235,1343.68922937859,28852,3040726.35811016,2281299.80535087,3820166.82598069
"33660","2020-09-10","Americas",107236.6875,19190.0327427881,14500468,84881915.5587087,69650589.3128488,100339771.633428
"33661","2020-09-10","Asia",114750.625,248649.72696729,8201130,344222518.361977,249774692.774436,440127743.145252
"33662","2020-09-10","Africa",7563.4375,68208.9374358049,1330513,120806471.119434,87292596.0591996,154608383.865412
"33663","2020-09-10","Europe",39086.1875,56094.3486529351,3970240,60849715.9380183,49941065.5619888,72490727.9926341
"33668","2020-09-10","Oceania",72,1252.44856958484,28896,3041487.28380691,2282225.7097595,3820800.72837133
"33837","2020-09-11","Americas",106619.8,18395.5971829494,14632376,84895623.9865898,69658876.023307,100358111.590791
"33838","2020-09-11","Asia",116127.666666667,239259.439454504,8328235,344401662.91256,249923211.210325,440339261.665427
"33839","2020-09-11","Africa",7614,64773.9899292191,1339192,120851130.621668,87336676.8147505,154653441.965039
"33840","2020-09-11","Europe",38854.5333333333,54377.2855685472,4019015,60891902.0432451,49979483.6022516,72536605.6505123
"33845","2020-09-11","Oceania",71,1163.73463766044,28942,3042206.79888357,2283107.67857821,3821400.8058325
"34014","2020-09-12","Americas",105349.928571429,17559.0289729291,14747039,84908874.7208102,69666826.0455222,100375527.013185
"34015","2020-09-12","Asia",117133.071428571,229245.657195543,8453019,344578298.747601,250069325.885651,440547668.167292
"34016","2020-09-12","Africa",7646.64285714286,61261.5836056801,1346586,120894668.197004,87379795.4893984,154697040.551664
"34017","2020-09-12","Europe",39547.2857142857,52471.7956461571,4045298,60934869.7836309,50018158.0513195,72582996.7531889
"34022","2020-09-12","Oceania",68.1428571428571,1078.9295902516,28988,3042859.78104642,2283917.98961647,3821945.62040741
"34191","2020-09-13","Americas",103754.538461538,16667.5320110791,14830799,84921588.316105,69674382.295539,100391981.618614
"34192","2020-09-13","Asia",117719.923076923,218471.913433909,8572535,344752683.233323,250212998.034725,440753555.224967
"34193","2020-09-13","Africa",7564.53846153846,57644.7068978972,1353380,120937298.215782,87422151.4416607,154739406.501802
"34194","2020-09-13","Europe",39901.3846153846,50329.4307009452,4068241,60978243.1370934,50056632.3056832,72629383.6794124
"34199","2020-09-13","Oceania",62.6923076923077,994.46452264785,29032,3043445.89309453,2284656.41064048,3822436.14804211
"34368","2020-09-14","Americas",102707.25,15712.189443895,14914299,84933699.3407154,69681565.7812171,100407582.81695
"34369","2020-09-14","Asia",118310.916666667,206694.60074909,8687445,344923748.881202,250353178.835434,440956093.074694
"34370","2020-09-14","Africa",7549.33333333333,53873.3507231424,1359882,120979105.307524,87463737.197862,154780748.711311
"34371","2020-09-14","Europe",40187.1666666667,47920.9733153855,4140081,61021852.5399479,50095015.7009457,72675905.9946174
"34376","2020-09-14","Oceania",60.25,911.444132338239,29083,3044000.06350738,2285370.8188665,3822896.25929801
"34545","2020-09-15","Americas",98632.6363636364,14682.3810904907,15025086,84945365.2828791,69688484.878238,100422546.469448
"34546","2020-09-15","Asia",118753.181818182,193725.420959798,8807398,345091377.390853,250490114.795155,441155164.837431
"34547","2020-09-15","Africa",7455.81818181818,49893.2321153622,1366445,121020237.335328,87504593.4480959,154821394.25947
"34548","2020-09-15","Europe",40091.9090909091,45161.9699252532,4183585,61065049.9215119,50132870.1080987,72722122.4089533
"34553","2020-09-15","Oceania",58.2727272727273,828.568055030678,29123,3044510.19970438,2286051.26342183,3823314.29827585
